"TIME","GEO","AGE","AGEDEF","C_BIRTH","UNIT","SEX","Value","Flag and Footnotes"
"2012","United Kingdom","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2012","United Kingdom","Total","Age reached during the year","Unknown","Number","Total","0",""
"2012","Montenegro","Total","Age reached during the year","Total","Number","Total","5,727",""
"2012","Montenegro","Total","Age reached during the year","Reporting country","Number","Total","428",""
"2012","Montenegro","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2012","Montenegro","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2012","Montenegro","Total","Age reached during the year","Unknown","Number","Total","3",""
"2012","North Macedonia","Total","Age reached during the year","Total","Number","Total","1,715",""
"2012","North Macedonia","Total","Age reached during the year","Reporting country","Number","Total","218",""
"2012","North Macedonia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2012","North Macedonia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2012","North Macedonia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2013","Belgium","Total","Age reached during the year","Total","Number","Total","120,078",""
"2013","Belgium","Total","Age reached during the year","Reporting country","Number","Total","12,742",""
"2013","Belgium","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","57,518",""
"2013","Belgium","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","49,326",""
"2013","Belgium","Total","Age reached during the year","Unknown","Number","Total","492",""
"2013","Bulgaria","Total","Age reached during the year","Total","Number","Total","18,570","p"
"2013","Bulgaria","Total","Age reached during the year","Reporting country","Number","Total","4,771","p"
"2013","Bulgaria","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","1,801","p"
"2013","Bulgaria","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","11,979","p"
"2013","Bulgaria","Total","Age reached during the year","Unknown","Number","Total","19","p"
"2013","Czechia","Total","Age reached during the year","Total","Number","Total","30,124","b"
"2013","Czechia","Total","Age reached during the year","Reporting country","Number","Total","7,222",""
"2013","Czechia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","11,870",""
"2013","Czechia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","11,032",""
"2013","Czechia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2013","Denmark","Total","Age reached during the year","Total","Number","Total","60,312",""
"2013","Denmark","Total","Age reached during the year","Reporting country","Number","Total","14,467",""
"2013","Denmark","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","21,158",""
"2013","Denmark","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","24,102",""
"2013","Denmark","Total","Age reached during the year","Unknown","Number","Total","585",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Total","Number","Total","692,713",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Reporting country","Number","Total","57,665",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","345,692",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","284,185",""
"2013","Germany (until 1990 former territory of the FRG)","Total","Age reached during the year","Unknown","Number","Total","5,171",""
"2013","Estonia","Total","Age reached during the year","Total","Number","Total","4,109",""
"2013","Estonia","Total","Age reached during the year","Reporting country","Number","Total","1,748",""
"2013","Estonia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","385",""
"2013","Estonia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","1,950",""
"2013","Estonia","Total","Age reached during the year","Unknown","Number","Total","26",""
"2013","Ireland","Total","Age reached during the year","Total","Number","Total","65,539",""
"2013","Ireland","Total","Age reached during the year","Reporting country","Number","Total","23,077",""
"2013","Ireland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","23,396",""
"2013","Ireland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","18,286",""
"2013","Ireland","Total","Age reached during the year","Unknown","Number","Total","780",""
"2013","Greece","Total","Age reached during the year","Total","Number","Total","57,946",""
"2013","Greece","Total","Age reached during the year","Reporting country","Number","Total","23,470",""
"2013","Greece","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","17,118",""
"2013","Greece","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","17,358",""
"2013","Greece","Total","Age reached during the year","Unknown","Number","Total","0",""
"2013","Spain","Total","Age reached during the year","Total","Number","Total","280,772",""
"2013","Spain","Total","Age reached during the year","Reporting country","Number","Total","21,595",""
"2013","Spain","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","85,040",""
"2013","Spain","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","174,137",""
"2013","Spain","Total","Age reached during the year","Unknown","Number","Total","0",""
"2013","France","Total","Age reached during the year","Total","Number","Total","338,752",""
"2013","France","Total","Age reached during the year","Reporting country","Number","Total","81,489",""
"2013","France","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","94,599",""
"2013","France","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","162,664",""
"2013","France","Total","Age reached during the year","Unknown","Number","Total","0",""
"2013","Croatia","Total","Age reached during the year","Total","Number","Total","10,378",""
"2013","Croatia","Total","Age reached during the year","Reporting country","Number","Total","1,072",""
"2013","Croatia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","1,966",""
"2013","Croatia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total","7,339",""
"2013","Croatia","Total","Age reached during the year","Unknown","Number","Total","1",""
"2013","Italy","Total","Age reached during the year","Total","Number","Total","307,454",""
"2013","Italy","Total","Age reached during the year","Reporting country","Number","Total","24,337",""
"2013","Italy","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total","75,710",""
